year,month,regions,districts,rainfall,NDVI,price_water,price_sorghum,price_maize,price_red_rice,price_local_goat,wage_labor,goat_to_cereals,wage_to_cereals,CMB,GAM,measles,AWD_cholera,AWD_cholera_death,malaria,security_inc,fatal,Displacement (arrivals),Displacement (departures),displacement_arrival_low,displacement_arrival_high,displacement_dep_low,displacement_dep_high,net_incoming_low,net_incoming_high,net_incoming_mean
2018,1,Gedo,Baardheere,0,0.29,8600,9000,9000,15400,730000,121000,81,13,2229750,1254,0,0,0,0,0,0,100 - 200,100 - 200,100,200,100,200,-100,100,0
2018,1,Gedo,Belet Xaawo,0,0.23,22000,13800,10944.444444444445,18800,778000,176000,56,13,3198600,564,1,0,0,11,1,0,100 - 200,100 - 200,100,200,100,200,-100,100,0
2018,1,Gedo,Ceel Waaq,0,0.26,11800,12000,12000,19200,748000,96000,62,8,2916200,122,0,0,0,0,5,2,NA,0 - 100,0,0,0,100,0,0,0
2018,1,Gedo,Doolow,0,0.19,14420.833333333334,11379.166666666666,10944.444444444445,18200,789562.5,138479.16666666666,71.58333333333333,12.333333333333334,2746966.6666666665,613,0,0,0,13,0,0,0 - 100,0 - 100,0,100,0,100,-100,100,0
2018,1,Gedo,Garbahaarey,0,0.22,14420.833333333334,11379.166666666666,10944.444444444445,18200,789562.5,138479.16666666666,71.58333333333333,12.333333333333334,2746966.6666666665,1043,0,0,0,9,2,1,0 - 100,0 - 100,0,100,0,100,-100,100,0
2018,1,Gedo,Luuq,0,0.09,14400,12000,12000,20000,740000,180000,62,15,2829300,584,3,0,0,18,0,0,200 - 300,100 - 200,200,300,100,200,0,200,100
2018,2,Gedo,Baardheere,1.54,0.24,8750,8250,8250,15250,747500,115000,91,14,2182000,1257,0,0,0,0,6,26,100 - 200,300 - 400,100,200,300,400,-300,-100,-200
2018,2,Gedo,Belet Xaawo,0.21,0.22,22500,13500,10944.444444444445,18500,812500,171250,60,13,3111500,403,4,0,0,28,0,0,0 - 100,0 - 100,0,100,0,100,-100,100,0
2018,2,Gedo,Ceel Waaq,0.5,0.24,12500,11000,12000,18500,810000,91250,74,8,2818375,147,0,0,0,0,4,0,NA,0 - 100,0,0,0,100,0,0,0
2018,2,Gedo,Doolow,0.19,0.18,14420.833333333334,11379.166666666666,10944.444444444445,18200,789562.5,138479.16666666666,71.58333333333333,12.333333333333334,2746966.6666666665,391,3,0,0,21,0,0,100 - 200,NA,100,200,0,0,0,0,0
2018,2,Gedo,Garbahaarey,1.38,0.21,14420.833333333334,11379.166666666666,10944.444444444445,18200,789562.5,138479.16666666666,71.58333333333333,12.333333333333334,2746966.6666666665,144,0,0,0,19,0,0,0 - 100,0 - 100,0,100,0,100,-100,100,0
2018,2,Gedo,Luuq,0.03,0.17,14500,11250,12000,19250,842500,175000,75,16,2733375,423,1,0,0,38,1,0,100 - 200,100 - 200,100,200,100,200,-100,100,0
2018,3,Gedo,Baardheere,65.56,0.25,8500,8000,8000,15500,785000,115000,98,14,2138875,2208,0,0,0,0,3,4,300 - 400,800 - 900,300,400,800,900,-600,-400,-500
2018,3,Gedo,Belet Xaawo,26.82,0.24,22000,14500,10944.444444444445,18500,793750,170000,55,12,3199500,2256,1,0,0,7,1,0,0 - 100,0 - 100,0,100,0,100,-100,100,0
2018,3,Gedo,Ceel Waaq,48.17,0.27,12750,11750,12750,20000,837500,81250,71,7,2846875,164,0,0,0,0,4,10,NA,0 - 100,0,0,0,100,0,0,0
2018,3,Gedo,Doolow,18.38,0.18,14420.833333333334,11379.166666666666,10944.444444444445,18200,789562.5,138479.16666666666,71.58333333333333,12.333333333333334,2746966.6666666665,640,1,0,0,6,0,0,0 - 100,NA,0,100,0,0,0,0,0
2018,3,Gedo,Garbahaarey,12.45,0.23,14420.833333333334,11379.166666666666,10944.444444444445,18200,789562.5,138479.16666666666,71.58333333333333,12.333333333333334,2746966.6666666665,768.5294117647059,0,0,0,4,2,5,100 - 200,100 - 200,100,200,100,200,-100,100,0
2018,3,Gedo,Luuq,13.29,0.17,14750,11500,12500,19500,850000,170000,74,15,2759250,852,0,0,0,10,4,19,100 - 200,100 - 200,100,200,100,200,-100,100,0
2018,4,Gedo,Baardheere,486,0.31,8400,7800,8400,16200,768000,112000,98,14,2103600,2391,0,0,0,0,1,0,17200 - 17300,17700 - 17800,17200,17300,17700,17800,-600,-400,-500
2018,4,Gedo,Belet Xaawo,362,0.32,20800,13200,11550,18400,817000,163000,62,12,2962650,2925,1,0,0,6,0,0,0 - 100,0 - 100,0,100,0,100,-100,100,0
2018,4,Gedo,Ceel Waaq,458,0.41,12400,12100,12700,19600,880000,84000,73,7,2826700,150,0,0,0,0,2,1,3000 - 3000,3000 - 3000,3000,3000,3000,3000,0,0,0
2018,4,Gedo,Doolow,208,0.2,14041.666666666666,11570.833333333334,11550,18616.666666666668,873750,140333.33333333334,79.41666666666667,12.5,2679845.8333333335,626,1,0,0,7,0,0,0 - 100,NA,0,100,0,0,0,0,0
2018,4,Gedo,Garbahaarey,434,0.27,14041.666666666666,11570.833333333334,11550,18616.666666666668,873750,140333.33333333334,79.41666666666667,12.5,2679845.8333333335,654,0,0,0,3,2,10,5100 - 5200,5100 - 5200,5100,5200,5100,5200,-100,100,0
2018,4,Gedo,Luuq,258,0.19,14400,12600,12600,19200,860000,170000,68,13,2871700,452,0,0,0,9,0,0,26000 - 26100,26000 - 26100,26000,26100,26000,26100,-100,100,0
2018,5,Gedo,Baardheere,9.57,0.46,8250,7250,8750,16000,857500,121250,118,17,2046375,134,0,0,0,4,4,10,200 - 300,100 - 200,200,300,100,200,0,200,100
2018,5,Gedo,Belet Xaawo,2.99,0.38,22000,13750,11550,18250,875000,185000,64,13,3026750,154,0,3,0,13,1,0,0 - 100,0 - 100,0,100,0,100,-100,100,0
2018,5,Gedo,Ceel Waaq,6.61,0.5,11500,13075,13875,21000,945000,88750,72,7,2784000,150,0,0,0,0,2,2,NA,NA,0,0,0,0,0,0,0
2018,5,Gedo,Doolow,33.62,0.29,14041.666666666666,11570.833333333334,11550,18616.666666666668,873750,140333.33333333334,79.41666666666667,12.5,2679845.8333333335,356,1,0,0,0,0,0,NA,100 - 100,0,0,100,100,0,0,0
2018,5,Gedo,Garbahaarey,3.49,0.35,14041.666666666666,11570.833333333334,11550,18616.666666666668,873750,140333.33333333334,79.41666666666667,12.5,2679845.8333333335,699,0,1,0,0,2,10,100 - 200,200 - 300,100,200,200,300,-200,0,-100
2018,5,Gedo,Luuq,23.11,0.4,14500,12500,12500,19750,902500,182500,72,15,2839625,316,0,0,0,5,0,0,0 - 100,0 - 100,0,100,0,100,-100,100,0
2018,6,Gedo,Baardheere,9.57,0.46,8250,7250,8750,16000,857500,121250,118,17,2046375,134,0,0,0,4,4,10,200 - 300,100 - 200,200,300,100,200,0,200,100
2018,6,Gedo,Belet Xaawo,2.99,0.38,22000,13750,11550,18250,875000,185000,64,13,3026750,154,0,3,0,13,1,0,0 - 100,0 - 100,0,100,0,100,-100,100,0
2018,6,Gedo,Ceel Waaq,6.61,0.5,11500,13075,13875,21000,945000,88750,72,7,2784000,150,0,0,0,0,2,2,NA,NA,0,0,0,0,0,0,0
2018,6,Gedo,Doolow,33.62,0.29,14041.666666666666,11570.833333333334,11550,18616.666666666668,873750,140333.33333333334,79.41666666666667,12.5,2679845.8333333335,356,1,0,0,0,0,0,NA,100 - 100,0,0,100,100,0,0,0
2018,6,Gedo,Garbahaarey,3.49,0.35,14041.666666666666,11570.833333333334,11550,18616.666666666668,873750,140333.33333333334,79.41666666666667,12.5,2679845.8333333335,699,0,1,0,0,2,10,100 - 200,200 - 300,100,200,200,300,-200,0,-100
2018,6,Gedo,Luuq,23.11,0.4,14500,12500,12500,19750,902500,182500,72,15,2839625,316,0,0,0,5,0,0,0 - 100,0 - 100,0,100,0,100,-100,100,0
2018,7,Gedo,Baardheere,26.84,0.34,8200,6000,7200,16000,832000,115000,139,19,1892250,209,0,0,0,4,5,13,0 - 100,0 - 100,0,100,0,100,-100,100,0
2018,7,Gedo,Belet Xaawo,14.09,0.31,20800,13000,10450,17800,907000,182000,70,14,2922800,84,1,4,0,13,2,0,0 - 100,0 - 100,0,100,0,100,-100,100,0
2018,7,Gedo,Ceel Waaq,23.69,0.37,11400,11660,12400,20400,940000,90000,81,8,2634450,105,0,0,0,0,1,2,NA,NA,0,0,0,0,0,0,0
2018,7,Gedo,Doolow,0,0.2,13933.333333333334,9717.5,10450,18141.666666666668,903250,144916.66666666666,104,16.166666666666668,2448715.75,473,0,0,0,58,0,0,NA,NA,0,0,0,0,0,0,0
2018,7,Gedo,Garbahaarey,15.78,0.26,13933.333333333334,9717.5,10450,18141.666666666668,903250,144916.66666666666,104,16.166666666666668,2448715.75,849,0,2,0,9,1,19,100 - 200,100 - 200,100,200,100,200,-100,100,0
2018,7,Gedo,Luuq,5.9,0.25,14800,11200,12400,19250,910000,172000,81,15,2683400,527,0,0,0,7,4,0,100 - 200,100 - 200,100,200,100,200,-100,100,0
2018,8,Gedo,Baardheere,0.86,0.27,8000,5000,6750,16000,850000,123750,170,25,1753875,414,0,0,0,0,2,1,0 - 100,200 - 300,0,100,200,300,-300,-100,-200
2018,8,Gedo,Belet Xaawo,0,0.26,22000,13000,10450,18000,915000,180000,70,14,2932125,513,0,1,0,8,2,5,0 - 100,0 - 100,0,100,0,100,-100,100,0
2018,8,Gedo,Ceel Waaq,0,0.3,11000,10500,12000,19500,925000,95000,88,9,2488188,126,2,18,0,0,2,0,NA,0 - 100,0,0,0,100,0,0,0
2018,8,Gedo,Doolow,0,0.2,13933.333333333334,9717.5,10450,18141.666666666668,903250,144916.66666666666,104,16.166666666666668,2448715.75,543,0,0,0,0,1,0,100 - 200,NA,100,200,0,0,0,0,0
2018,8,Gedo,Garbahaarey,0.58,0.24,13933.333333333334,9717.5,10450,18141.666666666668,903250,144916.66666666666,104,16.166666666666668,2448715.75,1526,0,1,0,20,4,19,100 - 200,100 - 200,100,200,100,200,-100,100,0
2018,8,Gedo,Luuq,0.16,0.19,15000,10500,12500,19000,910000,177500,87,17,2635813,377,0,0,0,22,0,0,100 - 200,100 - 200,100,200,100,200,-100,100,0
2018,9,Gedo,Baardheere,18.01,0.26,8000,4750,6000,15250,875000,135000,184,28,1716188,261,0,0,0,0,3,10,0 - 100,0 - 100,0,100,0,100,-100,100,0
2018,9,Gedo,Belet Xaawo,2.64,0.26,22000,13000,14000,18000,925000,183750,71,14,2915125,165,3,5,0,10,1,21,0 - 100,0 - 100,0,100,0,100,-100,100,0
2018,9,Gedo,Ceel Waaq,12.2,0.3,11000,8250,10250,19000,925000,102500,112,12,2267500,130,2,11,0,0,3,3,NA,NA,0,0,0,0,0,0,0
2018,9,Gedo,Doolow,5.85,0.19,13933.333333333334,9717.5,10450,18141.666666666668,903250,144916.66666666666,104,16.166666666666668,2448715.75,180,2,0,0,233,1,30,100 - 200,300 - 400,100,200,300,400,-300,-100,-200
2018,9,Gedo,Garbahaarey,1,0.24,13933.333333333334,9717.5,10450,18141.666666666668,903250,144916.66666666666,104,16.166666666666668,2448715.75,927,0,3,0,30,3,10,100 - 200,100 - 200,100,200,100,200,-100,100,0
2018,9,Gedo,Luuq,19.61,0.2,15000,9750,11000,19500,925000,182500,95,19,2542875,394,12,0,0,45,1,12,100 - 200,200 - 300,100,200,200,300,-200,0,-100
2018,10,Gedo,Baardheere,105,0.28,8000,4400,6600,15600,884000,140000,201,32,1669200,587,2,34,0,40,5,4,200 - 300,200 - 300,200,300,200,300,-100,100,0
2018,10,Gedo,Belet Xaawo,85.66,0.28,22600,13000,13200,18000,944000,186000,73,14,2929650,104,33,53,0,153,2,1,0 - 100,0 - 100,0,100,0,100,-100,100,0
2018,10,Gedo,Ceel Waaq,110,0.32,11400,9000,10400,19400,922000,111800,102,12,2394930,111,8,46,0,9,2,0,NA,0 - 100,0,0,0,100,0,0,0
2018,10,Gedo,Doolow,60.67,0.2,14250,8587.5,10058.333333333334,18220.833333333332,897500,160629.16666666666,120.83333333333333,21.333333333333332,2330320.25,333,52,26,0,386,0,0,100 - 200,NA,100,200,0,0,0,0,0
2018,10,Gedo,Garbahaarey,88,0.26,14250,8587.5,10058.333333333334,18220.833333333332,897500,160629.16666666666,120.83333333333333,21.333333333333332,2330320.25,383,4,18,0,140,6,2,200 - 300,600 - 700,200,300,600,700,-500,-300,-400
2018,10,Gedo,Luuq,105,0.2,15000,8400,9000,19400,960000,196000,114,23,2427000,598,33,13,0,269,0,0,100 - 200,0 - 100,100,200,0,100,0,200,100
2018,11,Gedo,Baardheere,88.05,0.48,8000,4500,6750,15750,825000,155000,183,34,1703000,70,0,0,0,0,2,1,100 - 200,100 - 200,100,200,100,200,-100,100,0
2018,11,Gedo,Belet Xaawo,131,0.42,23000,13500,14750,19500,930000,205000,69,15,3010000,369.0625,2,8,0,32,4,1,0 - 100,0 - 100,0,100,0,100,-100,100,0
2018,11,Gedo,Ceel Waaq,77.03,0.54,11000,9000,10500,19500,935000,115000,104,13,2376625,369.0625,7,18,0,6,0,0,NA,400 - 400,0,0,400,400,0,0,0
2018,11,Gedo,Doolow,107,0.22,14250,8587.5,10058.333333333334,18220.833333333332,897500,160629.16666666666,120.83333333333333,21.333333333333332,2330320.25,156,12,77,0,22,1,0,100 - 200,300 - 400,100,200,300,400,-300,-100,-200
2018,11,Gedo,Garbahaarey,78.26,0.39,14250,8587.5,10058.333333333334,18220.833333333332,897500,160629.16666666666,120.83333333333333,21.333333333333332,2330320.25,654,0,0,0,10,4,0,200 - 300,200 - 300,200,300,200,300,-100,100,0
2018,11,Gedo,Luuq,65.68,0.26,15000,8000,9250,19500,837500,185000,105,23,2352750,243,1,5,0,22,2,0,100 - 200,0 - 100,100,200,0,100,0,200,100
2018,12,Gedo,Baardheere,79.64,0.48,8000,4000,7000,15750,837500,155000,209,39,1639250,442,2,24,0,151,1,10,NA,0 - 100,0,0,0,100,0,0,0
2018,12,Gedo,Belet Xaawo,74.33,0.46,23000,13000,14750,18500,910000,187500,70,14,2887250,205,1,2,0,361,2,1,NA,0 - 100,0,0,0,100,0,0,0
2018,12,Gedo,Ceel Waaq,104,0.51,11000,8750,10000,19000,922500,113750,105,13,2330375,4,2,10,0,37,0,0,NA,NA,0,0,0,0,0,0,0
2018,12,Gedo,Doolow,21.05,0.29,14250,8587.5,10058.333333333334,18220.833333333332,897500,160629.16666666666,120.83333333333333,21.333333333333332,2330320.25,826,0,0,0,9,1,1,100 - 200,NA,100,200,0,0,0,0,0
2018,12,Gedo,Garbahaarey,96.97,0.41,14250,8587.5,10058.333333333334,18220.833333333332,897500,160629.16666666666,120.83333333333333,21.333333333333332,2330320.25,545,0,0,0,0,4,12,100 - 200,100 - 200,100,200,100,200,-100,100,0
2018,12,Gedo,Luuq,33.01,0.31,15000,7500,8500,18750,862500,177500,115,24,2243813,644,1,0,0,11,4,0,0 - 100,0 - 100,0,100,0,100,-100,100,0
2019,1,Gedo,Baardheere,0,0.33,8000,4000,7000,16000,792500,152500,198,38,1644500,226,0,0,0,0,1,6,0 - 100,200 - 300,0,100,200,300,-300,-100,-200
2019,1,Gedo,Belet Xaawo,0,0.3,23000,12500,14750,18500,910000,175000,73,14,2823750,439,1,0,0,162,1,0,0 - 100,0 - 100,0,100,0,100,-100,100,0
2019,1,Gedo,Ceel Waaq,0,0.33,11000,8750,9500,18250,910000,115000,104,13,2317250,2,1,24,0,7,0,0,NA,NA,0,0,0,0,0,0,0
2019,1,Gedo,Doolow,0,0.22,14250,8937.5,10562.666666666666,17916.666666666668,870729.1666666666,155625,115.91666666666667,20.416666666666668,2367625,1024,0,0,0,25,1,0,100 - 200,0 - 100,100,200,0,100,0,200,100
2019,1,Gedo,Garbahaarey,0,0.28,14250,8937.5,10562.666666666666,17916.666666666668,870729.1666666666,155625,115.91666666666667,20.416666666666668,2367625,172,0,0,0,0,3,0,200 - 300,200 - 300,200,300,200,300,-100,100,0
2019,1,Gedo,Luuq,0,0.21,13000,8250,9500,18500,842500,185000,102,22,2345375,714,0,0,0,12,2,1,0 - 100,0 - 100,0,100,0,100,-100,100,0
2019,2,Gedo,Baardheere,10.14,0.25,8000,4000,6750,16000,800000,155000,200,39,1633000,142,0,15,0,152,6,15,100 - 200,300 - 400,100,200,300,400,-300,-100,-200
2019,2,Gedo,Belet Xaawo,0,0.24,23500,13000,14751,18500,895000,170000,69,13,2863250,1438,0,12,0,107,0,0,NA,NA,0,0,0,0,0,0,0
2019,2,Gedo,Ceel Waaq,0.09,0.27,11000,8000,9000,18000,900000,120000,113,15,2250000,239,3,19,0,66,0,0,NA,NA,0,0,0,0,0,0,0
2019,2,Gedo,Doolow,0,0.18,14250,8937.5,10562.666666666666,17916.666666666668,870729.1666666666,155625,115.91666666666667,20.416666666666668,2367625,767,0,0,0,43,0,0,200 - 300,0 - 100,200,300,0,100,100,300,200
2019,2,Gedo,Garbahaarey,0,0.23,14250,8937.5,10562.666666666666,17916.666666666668,870729.1666666666,155625,115.91666666666667,20.416666666666668,2367625,453.52941176470586,0,0,0,0,2,0,NA,NA,0,0,0,0,0,0,0
2019,2,Gedo,Luuq,0,0.17,15000,9500,10500,19000,785000,190000,83,20,2560750,491,0,0,0,43,0,0,0 - 100,100 - 200,0,100,100,200,-200,0,-100
2019,3,Gedo,Baardheere,56,0.25,8000,4500,6500,16000,987500,140000,219,31,1737250,185,0,0,0,0,1,0,300 - 400,400 - 500,300,400,400,500,-200,0,-100
2019,3,Gedo,Belet Xaawo,37.11,0.24,24000,13500,15001,18000,857500,167500,64,12,3009750,390,2,8,0,45,0,0,100 - 200,0 - 100,100,200,0,100,0,200,100
2019,3,Gedo,Ceel Waaq,65.37,0.28,11500,10250,12000,18500,843750,112500,82,11,2492875,136,0,0,0,0,7,8,200 - 300,200 - 300,200,300,200,300,-100,100,0
2019,3,Gedo,Doolow,0.56,0.17,14250,8937.5,10562.666666666666,17916.666666666668,870729.1666666666,155625,115.91666666666667,20.416666666666668,2367625,995,7,20,0,3,0,0,100 - 200,0 - 100,100,200,0,100,0,200,100
2019,3,Gedo,Garbahaarey,17.1,0.23,14250,8937.5,10562.666666666666,17916.666666666668,870729.1666666666,155625,115.91666666666667,20.416666666666668,2367625,154,0,0,0,40,2,0,100 - 200,100 - 200,100,200,100,200,-100,100,0
2019,3,Gedo,Luuq,0.88,0.17,15000,11000,11500,19750,925000,185000,84,17,2733750,196,9,0,0,32,0,0,0 - 100,0 - 100,0,100,0,100,-100,100,0
2019,4,Gedo,Baardheere,115,0.33,8400,5000,7000,16000,960000,146000,192,29,1784000,122,0,0,0,0,4,0,400 - 500,300 - 400,400,500,300,400,0,200,100
2019,4,Gedo,Belet Xaawo,76.16,0.28,25400,14000,15001,18000,886000,160000,63,11,3070900,274,0,8,0,1,2,2,100 - 200,100 - 200,100,200,100,200,-100,100,0
2019,4,Gedo,Ceel Waaq,107,0.36,12000,11000,13000,18800,840000,114000,76,10,2565550,50,8,11,0,0,0,0,NA,NA,0,0,0,0,0,0,0
2019,4,Gedo,Doolow,67.91,0.18,15070.833333333334,11114.583333333334,12125.083333333334,18170.833333333332,876750,143458.33333333334,89.83333333333333,14.5,2617477.1666666665,1330,0,0,0,11,0,0,0 - 100,0 - 100,0,100,0,100,-100,100,0
2019,4,Gedo,Garbahaarey,78.45,0.26,15070.833333333334,11114.583333333334,12125.083333333334,18170.833333333332,876750,143458.33333333334,89.83333333333333,14.5,2617477.1666666665,842.625,0,0,0,3,3,4,100 - 200,100 - 200,100,200,100,200,-100,100,0
2019,4,Gedo,Luuq,85.78,0.19,15800,12000,12000,20000,920000,174000,77,15,2812900,448,0,0,0,38,0,0,100 - 200,100 - 200,100,200,100,200,-100,100,0
2019,5,Gedo,Baardheere,96.96,0.41,7500,6625,8000,16000,962500,147500,145,22,1927125,182,0,9,0,49,1,1,300 - 400,400 - 500,300,400,400,500,-200,0,-100
2019,5,Gedo,Belet Xaawo,80.12,0.37,24250,15750,15750,18500,860000,150000,55,10,3269063,419,0,5,0,0,1,0,NA,0 - 100,0,0,0,100,0,0,0
2019,5,Gedo,Ceel Waaq,70.65,0.43,12000,11500,13500,18750,855000,115000,74,10,2628250,1572,5,12,0,0,2,0,NA,NA,0,0,0,0,0,0,0
2019,5,Gedo,Doolow,59.67,0.22,15070.833333333334,11114.583333333334,12125.083333333334,18170.833333333332,876750,143458.33333333334,89.83333333333333,14.5,2617477.1666666665,585,0,0,0,34,2,0,NA,NA,0,0,0,0,0,0,0
2019,5,Gedo,Garbahaarey,105,0.37,15070.833333333334,11114.583333333334,12125.083333333334,18170.833333333332,876750,143458.33333333334,89.83333333333333,14.5,2617477.1666666665,954,0,0,0,6,3,7,300 - 400,200 - 300,300,400,200,300,0,200,100
2019,5,Gedo,Luuq,88.42,0.26,15250,10500,10500,19500,862500,167500,82,16,2601250,821,0,48,0,11,1,0,NA,NA,0,0,0,0,0,0,0
2019,6,Gedo,Baardheere,3.82,0.34,8000,7500,8750,15500,915000,140000,122,19,2033625,842.625,0,0,0,0,4,4,300 - 400,600 - 700,300,400,600,700,-400,-200,-300
2019,6,Gedo,Belet Xaawo,4.07,0.33,24750,16750,17000,19000,862500,137500,51,8,3384438,1326,1,182,0,10,1,0,NA,0 - 100,0,0,0,100,0,0,0
2019,6,Gedo,Ceel Waaq,2.45,0.37,12000,11750,14000,19000,760000,105000,65,9,2651625,1626,0,0,0,0,2,0,NA,200 - 200,0,0,200,200,0,0,0
2019,6,Gedo,Doolow,0.31,0.21,15070.833333333334,11114.583333333334,12125.083333333334,18170.833333333332,876750,143458.33333333334,89.83333333333333,14.5,2617477.1666666665,2282,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0
2019,6,Gedo,Garbahaarey,2.67,0.3,15070.833333333334,11114.583333333334,12125.083333333334,18170.833333333332,876750,143458.33333333334,89.83333333333333,14.5,2617477.1666666665,775,8,0,0,5,0,0,200 - 300,100 - 200,200,300,100,200,0,200,100
2019,6,Gedo,Luuq,3.49,0.22,15500,11000,11000,19000,837500,165000,76,15,2681000,716,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0
2019,7,Gedo,Baardheere,12.7,0.25,8000,8300,10000,15400,880000,146000,106,18,2105500,262,0,0,0,0,3,13,200 - 300,400 - 500,200,300,400,500,-300,-100,-200
2019,7,Gedo,Belet Xaawo,11.55,0.24,24800,17000,17000,19000,846000,152000,50,9,3417450,1059,0,57,0,7,0,0,NA,NA,0,0,0,0,0,0,0
2019,7,Gedo,Ceel Waaq,9.09,0.27,12000,11800,14400,19000,764000,104000,65,9,2670650,82,0,0,0,0,3,0,NA,NA,0,0,0,0,0,0,0
2019,7,Gedo,Doolow,0,0.17,14829.166666666666,12325,13470.833333333334,18508.333333333332,828337.5,143541.66666666666,72.16666666666667,12.416666666666666,2768959.4166666665,1202,0,0,0,20,0,0,NA,NA,0,0,0,0,0,0,0
2019,7,Gedo,Garbahaarey,6.51,0.23,14829.166666666666,12325,13470.833333333334,18508.333333333332,828337.5,143541.66666666666,72.16666666666667,12.416666666666666,2768959.4166666665,597.8823529411765,0,0,0,0,2,5,300 - 400,300 - 400,300,400,300,400,-100,100,0
2019,7,Gedo,Luuq,4.93,0.18,15400,10600,11000,19600,810000,182000,76,17,2640500,652,0,1,0,9,2,0,NA,0 - 100,0,0,0,100,0,0,0
2019,8,Gedo,Baardheere,18.4,0.23,8000,8500,10500,16000,887500,135000,104,16,2123750,162,0,0,0,0,3,1,400 - 500,1100 - 1200,400,500,1100,1200,-800,-600,-700
2019,8,Gedo,Belet Xaawo,0.43,0.25,22500,17250,17750,19000,854250,155000,50,9,3469875,896,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0
2019,8,Gedo,Ceel Waaq,12.4,0.26,12000,12500,14500,19500,780000,102500,62,8,2763125,175,15,20,0,0,0,0,NA,NA,0,0,0,0,0,0,0
2019,8,Gedo,Doolow,0,0.17,14829.166666666666,12325,13470.833333333334,18508.333333333332,828337.5,143541.66666666666,72.16666666666667,12.416666666666666,2768959.4166666665,1385,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0
2019,8,Gedo,Garbahaarey,6.87,0.22,14829.166666666666,12325,13470.833333333334,18508.333333333332,828337.5,143541.66666666666,72.16666666666667,12.416666666666666,2768959.4166666665,510,0,0,0,0,0,0,200 - 300,100 - 200,200,300,100,200,0,200,100
2019,8,Gedo,Luuq,3.3,0.17,15250,10750,11500,20000,887500,185000,83,17,2707313,484,0,0,0,1,0,0,NA,NA,0,0,0,0,0,0,0
2019,9,Gedo,Baardheere,11.83,0.24,8000,9000,10400,15400,870000,135000,97,15,2190750,306,0,21,0,37,1,0,400 - 500,700 - 800,400,500,700,800,-400,-200,-300
2019,9,Gedo,Belet Xaawo,0,0.24,22400,17800,17800,19000,853200,150000,48,8,3572150,922,1,28,0,4,2,3,NA,0 - 100,0,0,0,100,0,0,0
2019,9,Gedo,Ceel Waaq,5.28,0.26,14400,13000,15200,20800,629600,94000,48,7,2831700,163,12,19,0,0,1,0,NA,NA,0,0,0,0,0,0,0
2019,9,Gedo,Doolow,2.94,0.17,14829.166666666666,12325,13470.833333333334,18508.333333333332,828337.5,143541.66666666666,72.16666666666667,12.416666666666666,2768959.4166666665,990,0,0,0,0,2,0,NA,NA,0,0,0,0,0,0,0
2019,9,Gedo,Garbahaarey,0.2,0.22,14829.166666666666,12325,13470.833333333334,18508.333333333332,828337.5,143541.66666666666,72.16666666666667,12.416666666666666,2768959.4166666665,369,2,0,0,0,1,2,200 - 300,200 - 300,200,300,200,300,-100,100,0
2019,9,Gedo,Luuq,17.92,0.17,15200,11400,11600,19400,878000,182000,77,16,2734750,545,0,1,0,2,1,0,NA,NA,0,0,0,0,0,0,0
2019,10,Gedo,Baardheere,413,0.43,8000,9000,10750,15750,895000,145000,99,16,2244813,327,0,265,0,892,2,11,64100 - 64200,64000 - 64100,64100,64200,64000,64100,0,200,100
2019,10,Gedo,Belet Xaawo,334,0.39,22000,18000,18000,19000,857500,162500,48,9,3538875,1024,3,215,0,291,1,0,NA,NA,0,0,0,0,0,0,0
2019,10,Gedo,Ceel Waaq,407,0.45,14625,13625,15875,17750,885000,90000,65,7,2872563,128,91,186,0,76,1,2,NA,NA,0,0,0,0,0,0,0
2019,10,Gedo,Doolow,289,0.26,14729.166666666666,12552.083333333334,13739.583333333334,19395.833333333332,878125,143166.66666666666,76.41666666666667,12.583333333333334,2811104.3333333335,1050,2,8,0,178,0,0,0 - 100,NA,0,100,0,0,0,0,0
2019,10,Gedo,Garbahaarey,370,0.37,14729.166666666666,12552.083333333334,13739.583333333334,19395.833333333332,878125,143166.66666666666,76.41666666666667,12.583333333333334,2811104.3333333335,601,10,36,0,14,1,0,1900 - 2000,1900 - 2000,1900,2000,1900,2000,-100,100,0
2019,10,Gedo,Luuq,335,0.31,15000,12000,12000,19750,875000,185000,73,15,2776125,342,0,50,0,157,0,0,600 - 700,0 - 100,600,700,0,100,500,700,600
2019,11,Gedo,Baardheere,236,0.62,8000,8500,9750,18000,900000,147500,106,17,2243375,151,0,0,0,0,3,6,1200 - 1300,1300 - 1400,1200,1300,1300,1400,-200,0,-100
2019,11,Gedo,Belet Xaawo,164,0.57,22000,17500,17750,19000,857500,156750,49,9,3522250,1402,0,0,0,0,1,0,100 - 200,0 - 100,100,200,0,100,0,200,100
2019,11,Gedo,Ceel Waaq,186,0.66,14500,13750,16875,24250,1025000,78750,75,6,2941688,144,4,8,0,0,0,0,0 - 100,0 - 100,0,100,0,100,-100,100,0
2019,11,Gedo,Doolow,99.96,0.41,14729.166666666666,12552.083333333334,13739.583333333334,19395.833333333332,878125,143166.66666666666,76.41666666666667,12.583333333333334,2811104.3333333335,490,0,0,0,0,0,0,200 - 300,NA,200,300,0,0,0,0,0
